id,theta,E,ra,dec
81746578200,58.05,25.2558,1.25,-20.02
123505179700,69.4992,25.2499,145.206,-42.1405
103211045500,11.48,25.2467,221.85,-42.78
170873339600,40.45,25.2431,61.26,2.74
100192912000,53.21,25.2399,274.75,-60.42
111986137100,35.26,25.233,346.46,-40.77
143320144200,32.52,25.2218,143.72,-49.71
90213513100,77.601,25.2206,349.6,37.5703
103320232600,8.66,25.2191,196.32,-30.62
92543897200,25.73,25.2173,295.23,-33.56
151090060700,22.29,25.2126,308.19,-15.61
111386485300,13.16,25.2109,272.16,-30.35
73160392800,47.26,25.2083,113.98,-59.91
121445908001,13.22,25.2075,240.32,-21.96
81855093300,29.2,25.2053,236.4,-7.44
92245715900,37.71,25.2035,343.17,-11.4
93445586700,40.95,25.1925,13.49,-34.29
130475916100,64.1477,25.1918,9.68766,-77.2755
92255087700,17.91,25.1896,296.77,-20.04
73443813000,58.72,25.1876,43.85,-5.03
62527561200,36.83,25.1795,19.39,-16.8
132375265101,28.8,25.1759,339.14,-31.43
122747084300,32.14,25.1744,32.17,-11.64
113455187400,33.74,25.1719,58.31,-3
112472658100,20.52,25.1642,222.67,-21.87
170016437800,41.56,25.161,146.96,-1.33
140473225400,36.5,25.1567,75.38,-58
101932895800,47.79,25.1546,124.82,-2.02
123032361300,66.7042,25.1537,183.373,-4.13301
81107854700,29.2,25.1475,306.62,-61.87
122547054700,18.8,25.1461,58.34,-41.01
51095506500,5.72,25.1443,190.65,-29.87
92685286100,71.2211,25.1416,66.4528,-34.484
92411536500,48.76,25.1387,98.49,-78.9
83262864300,65.3491,25.1384,12.6846,-33.0602
151748434500,62.6742,25.1363,80.0212,-12.9647
43334720700,71.7746,25.134,339.319,27.7724
123194600701,42.34,25.1326,52.29,-55.09
90894263800,46.05,25.1317,96.53,6.45
130565300800,38,25.1298,84.33,-62.11
180702749601,67.2801,25.1286,302.933,-44.492
173564088200,30.91,25.1253,352.33,-10.51
100157427400,56.38,25.121,239.76,-22.63
82952440300,39.86,25.1207,292.42,-36.15
112807648200,20.88,25.1153,97.46,-17.28
140312676200,6.77,25.1152,344.65,-34.58
160845235300,49.9,25.1137,210.55,-28.09
140577192000,36.58,25.1094,184.92,-5.09
103147114400,71.1747,25.1087,185.775,-31.4782
140991629100,23.28,25.0975,347.72,-38.6
173148624000,51.53,25.0974,153.72,16.12
53083921400,41.46,25.0965,11.94,-44.23
52964218900,34.85,25.0912,358.99,-26.88
92042644600,46.03,25.0895,130.72,0.14
101150186800,57.02,25.0867,32.11,-15.26
170678420000,65.7363,25.0859,194.362,-21.1428
121265016300,63.8718,25.0835,95.3247,-47.954
141493353900,70.8938,25.082,243.178,-52.6293
113445013700,11.56,25.0798,35.9,-46.44
80513461300,50.57,25.076,334.48,-66.56
101625035400,19.92,25.0728,206.99,-19.47
172642775200,59.24,25.0726,223.08,23.86
73224754900,43.41,25.0707,317.85,-24.12
131004963900,67.6464,25.0683,210.198,10.1282
71713550000,48.42,25.0621,155.38,12.1
171303368000,21.92,25.0591,106.1,-17.32
51092821400,39.93,25.0557,35.46,-18.23
131231389200,41.98,25.0443,50.97,2.13
120124825100,46.98,25.0414,1.79,-45.55
60460243100,60.632,25.0341,163.42,-71.6075
170548019400,14.58,25.0299,254.9,-43.17
170841126300,22.98,25.0277,342.65,-58.29
160972840900,34.17,25.0217,107.37,-36.97
62355237800,36.6,25.0177,258.89,-59.71
143573757000,66.8902,25.0168,66.0364,-6.70451
71673112000,41.38,25.0135,114,-5.61
160418155300,39.65,25.0106,180.59,-40.82
121600182200,24.35,25.0095,35.31,-18.09
112305802700,55.39,25.0087,239.5,-58.3
73147616200,59.26,25.0033,197.99,-45.16
80826049000,54.82,25.0026,134.84,-4.01
132426741201,36.94,24.9995,23.3,-71.48
112182824600,64.4401,24.9989,249.853,-11.068
131240028600,64.4709,24.9976,46.7959,-20.0657
62554904900,79.0463,24.9951,254.281,26.0986
81724858200,18.25,24.9949,237.15,-21.8
51442731200,29.81,24.9934,117.88,-7.21
151006815700,69.3432,24.9913,324.41,-38.3799
151132963700,18.23,24.9822,64.81,-30.58
140751925000,22.49,24.9809,7.11,-12.74
50011266900,59.38,24.9806,255.15,23.45
133360880000,19.09,24.9799,226.49,-53.81
130075885201,63.1674,24.9797,32.441,-21.1886
162928155300,70.5673,24.9793,198.875,-20.2183
80595863400,8.38,24.9734,143.51,-37.39
120833804800,42.51,24.9731,80.22,5.91
180022499500,10.72,24.9714,330.23,-37.97
120222367500,58.39,24.9673,21.51,-0.97
172850584900,30.88,24.9654,194.87,-39.03
172511678900,56.07,24.9634,108.64,-16.85
90465197200,68.3635,24.9631,219.12,-57.502
100525008200,53.36,24.9605,179.41,-38.51
60894198500,56.16,24.9561,31.35,-60.79
173135999600,48.66,24.9501,77.42,6.07
151781170500,72.8236,24.9499,224.376,-69.5664
81436431600,19.35,24.9497,262.35,-15.87
101653599500,37.95,24.9484,154.85,-73.02
131898410400,51.06,24.9458,72.65,-4.24
140238474100,24.85,24.9457,204,-21.32
170426569400,68.4469,24.945,73.7449,-43.9254
103164249100,12.64,24.9432,334.68,-23.39
120186401200,31.81,24.9423,95.48,-45.17
182111552500,52.98,24.9422,88.69,6.41
142752825800,7.13,24.9378,235.47,-29.06
83565098800,54.1,24.9374,23.03,10.28
51664384200,57.56,24.9356,102.5,-73.69
93163109500,51.47,24.9328,266.39,10.17
132373734800,33.72,24.9257,277.31,-58.68
82515058800,14.29,24.9252,292.57,-31.6
91062107600,59.05,24.9246,126.86,-52.24
71485160600,39.1,24.9233,166.96,-26.91
50213971000,36.15,24.9211,355.36,-28.47
131321887700,24.89,24.9197,80.84,-18.79
141873113001,31.01,24.9181,172.22,-5.12
110824750100,18.87,24.9181,129.08,-53.96
111095089100,6.61,24.9108,162.74,-35.89
152550916900,16.79,24.9073,119.62,-34.03
60094171200,20.78,24.9071,54.2,-49.7
152644431000,67.213,24.9065,319.662,28.1192
151945149600,57.05,24.9054,198.84,-12.27
150463665900,46.86,24.9052,357.52,-21.18
41920035000,18.51,24.9028,63.79,-38.07
182292506700,48.16,24.899,243.38,-40.24
90681490700,58.62,24.8983,49,-26.11
173173948600,69.1504,24.8945,62.921,-44.0137
161150610701,37.25,24.8927,324.44,-5.58
173634854900,59.65,24.8915,341.95,-25.61
141103166600,50.2,24.8911,145.54,-18.63
52652962900,69.2184,24.8906,285.955,15.2637
72981856600,16.23,24.8835,226.73,-19.8
82355879200,27.94,24.882,2.25,-36.44
130517106700,66.9266,24.8801,253.532,6.9465
153515997301,33.96,24.8792,78.86,-2.11
180291211500,37.47,24.8755,276.56,-71.77
43532351100,73.8407,24.8739,258.598,29.4283
152374783700,45.28,24.8726,316.02,-1.03
121802230300,46.68,24.8711,118.11,11.3
111902545800,47.1,24.8669,90.88,-24.11
81006399000,67.955,24.8661,162.743,10.2876
111372963400,46.69,24.8636,49.66,-39.9
61463101100,11.37,24.8618,123.26,-46.62
170510079600,41.59,24.8611,209.98,-51.49
171927481001,23.8,24.8594,327.93,-50.46
152982581500,32.9,24.859,213.68,-28.49
181586266800,46.33,24.857,302.37,-1.06
120121263100,43,24.8562,278.86,7.54
102230272400,27.69,24.8537,69.22,-9.88
91941981200,39.25,24.8511,112.2,-73.77
90997943300,27.97,24.8511,290.33,-62.73
102777340000,5.52,24.8427,77.31,-36.46
91516558400,47.04,24.8399,242.6,-81
162807668800,47.37,24.8377,146.59,-37.93
103478515900,59.91,24.8357,275.66,-55.69
171132137200,62.8593,24.8347,312.247,-63.4867
80984076300,60.0142,24.8337,206.587,-59.1328
143101140700,4.21,24.8312,208.88,-36.77
91625630100,32.51,24.8295,220.78,-11.68
113538604200,23.84,24.8288,169.51,-44.67
143195151300,70.4314,24.8277,102.037,-22.9065
71986166400,53.41,24.8265,7.64,-30.52
100284165100,29.37,24.8256,20.41,-25.36
120648414900,59.25,24.8247,182.11,-51.5
61110318800,17.16,24.8238,352.02,-44.47
103136917500,59.85,24.8165,10.87,-39.24
110891066400,39.11,24.8157,299.12,-23.95
153556419200,10.53,24.8155,117.43,-43.12
82506873700,40.56,24.8128,332.79,-58.58
91214562500,41.97,24.8093,108.06,-60.57
92500859100,51.29,24.8056,128.81,16.01
153065236300,60.4756,24.8044,83.6072,-28.9812
131293049900,18.19,24.8019,113.54,-52.66
171034113300,55.15,24.8018,67.54,-14.1
81424247300,21.81,24.8017,172.06,-13.55
151528032200,9.4,24.799,346.46,-39.97
90457173100,54.96,24.7933,127.66,-32.95
182414997900,60.5801,24.7919,31.1918,-63.5013
182354904700,49.8,24.7913,224.63,-37.89
90351540200,22.29,24.7865,282.33,-41.25
131203014600,26.72,24.7858,74.98,-58.11
171693980700,76.451,24.7853,192.682,40.7813
132406738701,64.1035,24.7841,43.345,20.0512
152072994100,78.1376,24.7814,274.421,-27.3511
143291598101,33.47,24.7781,283.63,-49.05
163487032600,53.22,24.7778,113.87,16.69
152400519000,22.69,24.7772,97.21,-15.12
81143042300,21.28,24.777,64.95,-29.76
133166052301,18.98,24.775,42.12,-51.65
120227195300,60.4967,24.7748,74.227,-68.3557
160381149300,41.63,24.7746,347.92,-60.65
132385933800,36.11,24.7727,16.18,-29.07
63288185200,27.8,24.7709,154.04,-62.89
100308438400,19.35,24.769,209.38,-41.83
80503538000,32.03,24.7657,40.61,-3.61
140836977000,25.18,24.7629,223.94,-10.05
71373103100,68.1181,24.759,70.4702,18.0542
91818628300,15.98,24.7538,10.63,-38.22
42560263300,5.79,24.7528,120.46,-34.88
113038212100,36.51,24.752,156.18,-6.27
71585179800,63.9948,24.7514,316.43,-54.4538
172007204400,38.08,24.7461,32.4,-25.62
112137952200,52.19,24.7453,353,1.77
140755410100,74.0025,24.7431,218.784,2.96978
82276697300,69.0529,24.7415,55.8127,2.56939
73006992800,60.2692,24.7414,60.6482,22.6272
173520052000,43.96,24.7414,142.22,-53.98
140585947501,68.6878,24.7402,245.55,-37.7036
72540182700,54.45,24.738,67.3,3.29
132901815100,68.5804,24.7361,326.878,-63.2666
82664266700,49.75,24.7347,286.48,14.22
142106535100,50.2,24.7347,280.16,-13.83
121035743700,44.6,24.7337,142.69,-22
90493366500,38,24.733,51.57,1.31
143125462700,64.8346,24.733,13.0343,28.312
143428071900,71.4646,24.7305,47.9928,-60.4244
90925421500,57.52,24.7287,166.74,22.47
123187004800,26.86,24.7232,81.41,-60.51
150655662200,18.29,24.7215,164.19,-51.08
101966299700,76.2232,24.7192,269.976,32.5213
160925809500,64.0022,24.7174,249.499,-10.8821
102814116700,77.4349,24.7164,197.912,-37.4163
91667146600,36.83,24.7137,279.47,-14.32
91051789700,11.88,24.7137,27.83,-23.14
122318312600,54.73,24.7128,125.76,-19.75
132535204900,54.34,24.7101,41.86,-79.09
72710611300,40.15,24.7094,194.31,-55.25
61871703700,34.47,24.7086,72.93,-63.23
163633306400,31.56,24.7085,333.11,-6.29
171965654800,74.9061,24.7073,325.53,26.422
180622362500,42.73,24.7061,334.18,-8.59
121524135000,38.7,24.7047,211.83,-17.53
121637940400,11.37,24.7046,342.94,-23.82
52085515600,26.16,24.7033,308,-17.64
130292836300,57.17,24.7,287.01,-33.54
71071778400,35.39,24.6936,67.52,-21.36
90994305700,79.2911,24.6897,195.114,13.021
101297444900,49.94,24.6897,339.72,-14.3
83437462400,56.01,24.6837,162.34,16.64
122015272901,31.18,24.6793,229.11,-42.06
90102787900,58.52,24.6773,80.19,-76.91
150992727400,76.9713,24.6769,176.219,-49.7899
121914293400,69.5703,24.6762,307.697,-36.8505
80272540500,21.28,24.6754,1.71,-21.87
112320321000,44.91,24.6752,33.28,-56.07
132770991500,35.11,24.673,146.59,-4.83
83292775800,32.19,24.6695,275.24,-6.13
160612808000,65.943,24.6651,132.484,-61.4115
101172618000,54.61,24.6642,155.81,-64.42
81576257900,27.05,24.6622,252.87,-60.75
132271072600,21.82,24.6593,144.97,-30.17
82825330600,46.21,24.6592,51.59,-64.31
73496883500,31.95,24.6588,162.06,-46.68
182087230800,46.28,24.6584,47.22,-75.94
111196545300,47.47,24.655,293.12,-20.44
131316060800,34.44,24.6515,209.78,-66.75
153027456200,29.88,24.651,68.92,-22.12
110313003000,55.86,24.6483,55.47,-2.49
83163048000,47.18,24.6468,345.8,-30.49
172797574400,32.94,24.6437,115.63,-20.1
90664926700,31.45,24.6374,100.63,-10.62
111975471600,36.95,24.6372,320.17,-50.46
170827841200,29.2,24.6335,291.95,-53.19
82051593400,52.4,24.6333,194.34,-71.59
130781118900,31.92,24.6318,336.52,-3.14
131011498200,52.4,24.6311,41.89,9.94
112763093100,51.82,24.6238,321.51,-48.25
170880500500,47.63,24.6225,291.69,5.26
171241594500,55.87,24.6197,341.82,-14.34
181552222500,11.58,24.6192,83.21,-40.7
130966835501,27.14,24.6184,225.42,-8.43
160125693400,51.29,24.6169,75.8,10.81
143007275100,64.2752,24.6162,181.272,-49.8847
152541395000,20.48,24.6126,138.37,-25.6
172082686201,62.023,24.6064,244.421,-31.515
82987552400,29.51,24.6045,116.31,-9.77
163428166600,68.0235,24.6028,107.826,2.34819
132944994600,44.01,24.6014,42.71,-31.5
72135835900,38.86,24.5897,353.33,-55.94
112344682700,66.4764,24.5865,256.755,28.468
61722302900,68.5756,24.5794,209.227,-42.9997
70947028800,17.64,24.5659,250.59,-22.45
121870668401,29.73,24.5654,82.89,-11.61
72960758100,53.5,24.564,156.35,15.65
83192438800,52.45,24.5562,193.76,-53.29
163347271200,50.35,24.5538,150.52,7.94
122321261100,68.4233,24.5526,45.1701,-34.4739
120902787500,58.66,24.5499,339.66,-39.97
60738377800,41.66,24.5482,304.89,-5.72
162661478600,59.7,24.5481,110.51,-16.23
171325876000,42.45,24.5459,282.25,-54.94
151435519700,38.43,24.5451,193.11,-7.18
73193671000,27.15,24.5409,338.31,-15.18
71972765800,68.5273,24.5391,171.829,32.411
151674042500,72.2291,24.5364,254.719,-3.46854
180106242000,70.822,24.5357,30.1435,-36.5955
161806167400,72.2177,24.5323,130.227,-71.0694
163215624500,48.4,24.5322,0.71,-4.93
90144214800,34.53,24.519,16.19,-66.7
100744771100,61.941,24.4981,154.699,18.9383
152046404700,39.84,24.4965,313.31,4.34
103544221600,79.8303,24.4951,124.185,-39.9881
81131997000,33.29,24.4938,58.54,-67.56
101997314200,36.82,24.4919,39.4,-44.87
151270674200,7.48,24.4909,0.77,-28.26
70125692600,40.61,24.49,78.72,-0.03
111635135100,63.0488,24.4897,334.042,-69.8048
122314234500,70.8837,24.4871,118.772,-68.9783
162346844500,52.21,24.4823,323.85,-1.51
83453167000,33.83,24.4764,325.06,-1.54
140127970100,18.25,24.4727,215.97,-44.42
132963323900,48.62,24.4722,285.12,13.22
92447525500,16.59,24.4719,38.89,-51.27
180661137500,60.7446,24.4696,266.434,-4.49773
161108347000,55.88,24.4685,282.08,14.99
63090908800,12.63,24.4633,204.27,-44.41
101447996900,55.37,24.4579,269.3,-14.78
173334838600,49.95,24.4521,326.12,-21.34
81523587600,34.25,24.4419,126.56,-8.4
171885804000,46.01,24.4414,307.22,2.19
53110357900,18.23,24.4356,189.43,-48.8
170412606000,20.6,24.424,346.6,-18.35
141114427100,55.3,24.4225,56.93,-77.31
131442287600,43.37,24.4218,145.13,-58.49
170311239500,40.71,24.4188,267.58,-2.06
71213898100,31.89,24.4121,120.65,-5.04
112382817000,47.41,24.411,201.51,11.91
131903297300,29.21,24.4109,156.35,-61.59
161586227900,68.8676,24.4022,315.155,15.732
102183152900,32.76,24.4016,238.72,-46.45
102180108900,46.25,24.4007,12.8,-35.15
120597080201,48.07,24.3996,264.87,-36.63
173178184701,69.8589,24.3993,28.8014,-62.6787
180103493600,78.6879,24.3975,38.5225,37.6852
131150544800,60.9561,24.3969,47.7514,-8.88581
140252563301,70.3003,24.3955,93.9016,-58.5294
92823352400,39.17,24.3939,256.49,-74.08
133141283300,44.88,24.3916,273.04,-48.04
111883394300,9.09,24.3907,182.67,-27.04
171556070500,27.49,24.385,259.95,-62.6
81201392100,36.44,24.3849,26,1.12
111602951702,30.43,24.3821,154.41,-12.97
111650575500,38.2,24.3797,53.15,0.01
123488101800,37.97,24.3636,133.68,-65.91
162538073600,57.95,24.3575,116.74,8.86
140637978200,29.57,24.3534,209.12,-39.07
123027173800,14.87,24.3496,104.53,-30.97
110767997900,19.73,24.3456,235.5,-39.17
171385032100,49.51,24.3454,129.29,-56.84
111556262100,71.7941,24.3443,246.591,34.4614
51150549200,46.76,24.3428,17.44,1.88
131714835300,20.35,24.3427,241.03,-49.84
112657876100,24.99,24.3402,50.16,-43.8
61707706200,41.53,24.3394,34.53,-48.44
180123708900,64.4552,24.3383,156.663,-77.5943
102413715800,13.14,24.3355,229.15,-30.46
100821517600,19.76,24.3317,1.21,-16.37
122457926800,19.28,24.3293,86.57,-38.86
110047891300,67.3604,24.3265,87.427,-50.6099
43007650300,7.6,24.3258,102.93,-42.54
110681678600,72.1176,24.3242,234.122,-57.0974
102521840501,31.02,24.3229,196.73,-10.32
71850518300,56.81,24.3216,53.63,21.66
111308559500,37.13,24.3186,359.49,-4.72
121258299901,44.48,24.3173,292.49,0.84
90817933400,78.3578,24.3125,237.564,39.7045
180222643100,19.32,24.3107,335.95,-16.79
92025567400,58.32,24.3095,349.64,-23.72
50165852300,36.15,24.3066,157.08,-51.11
92936204900,27.63,24.3028,30.77,-8.72
41930506200,6.96,24.2992,69.88,-34.82
80797038700,42.29,24.2899,255.46,-74.12
142412757000,59.88,24.2892,127.18,-37.49
181143493601,48.44,24.2878,55.45,-21.66
53170040000,20.05,24.2877,149.79,-20.55
60184083000,53.41,24.2873,340.16,-19.89
122092142800,33.07,24.2843,169.79,-65.12
120753106000,25.56,24.2825,77.73,-20.53
111310381200,41.35,24.2803,35.39,-14.66
81555109901,68.1453,24.2802,108.222,-60.0959
82157744100,76.4837,24.2787,319.204,8.72364
163014935900,47.34,24.2783,299.35,-25.05
82925989400,54.88,24.278,92.96,-26.78
62404536400,57.09,24.2776,260.18,19.52
141425913800,40.67,24.2746,283.58,-24.53
132333117801,14.61,24.2746,219.84,-22.9
162921716600,56.05,24.2744,114.21,-82.53
61180927200,25.79,24.2661,5.67,-9.55
112487866900,43.19,24.266,9.66,-64.36
152607349800,68.6243,24.2589,58.3733,33.248
141536462800,57.97,24.25,352.94,-52.11
83577376700,36.13,24.2497,107.19,-30.96
62811485400,69.066,24.2472,204.91,32.3429
53540504400,53.34,24.2467,297.06,-59.09
142453808300,43.11,24.2413,198.55,-65.41
171115916400,27.09,24.2389,212.01,-8.58
91277118900,47.53,24.2342,333.03,-72.98
163414258000,73.5992,24.2337,264.868,-41.5776
61718377500,32.02,24.231,339.17,-17.16
102005197100,40.15,24.229,223.04,-19.3
170091404100,53.87,24.2264,320.94,1.38
72395864400,60.9907,24.2251,22.1147,2.81114
160795452800,51.36,24.2182,82.77,-71.16
152903786900,11.09,24.2173,307.04,-40.38
103407890000,22.89,24.2157,139.69,-55.27
122913133400,54.05,24.2036,198.2,-39.77
172012443500,35.21,24.2007,182.96,-14.33
112442810400,64.6941,24.1994,277.507,-14.5088
153436328500,28.32,24.1951,120.96,-56.66
52585343400,69.1498,24.1943,105.657,-71.3822
113064802400,33.54,24.1919,325.08,-64.59
181432156200,20.65,24.1912,91.67,-16.38
51956923100,71.958,24.1899,249.443,-22.1566
140887843800,62.7533,24.1899,183.389,-39.78
80287970700,47.02,24.1897,223.4,10.15
141217016401,24.8,24.1841,266.68,-10.44
161617435200,25.41,24.1819,303.49,-14.29
161131044200,79.49,24.1816,247.028,-49.0859
60671990400,63.7535,24.1809,56.0725,1.28722
162161626800,48.36,24.1798,130.66,13.25
131218029100,24.1,24.1789,275.48,-39.69
140782762700,59.3,24.1788,41.64,23.97
112115846700,9.52,24.1736,290.93,-36.6
82417220700,37.5,24.1695,45.68,-71.84
72670810900,31.96,24.1659,111.24,-55.92
113427499400,61.3924,24.1633,56.3204,-47.8248
83153914300,76.0031,24.1604,44.8958,-11.0749
170234619100,17.54,24.1599,45.29,-38.1
160542586900,69.3064,24.1585,300.336,-9.50932
181553442200,36.65,24.1576,131.05,-70.73
173440230200,22.27,24.1548,209.11,-14.6
61990135900,49.86,24.1524,60.97,13.74
103156851900,31.3,24.1524,101.65,-6.76
140567900300,18.45,24.1497,257.39,-30.58
102526109100,34.63,24.1429,356.46,-0.74
110391970400,19.07,24.1423,335.24,-16.35
71822480400,38.82,24.1392,83.41,-43.45
50754695100,52.52,24.136,72.29,-7.51
122582076200,37.01,24.1356,146.83,-31.96
152478059800,46.9,24.1335,120.77,-18.41
82965272200,41.14,24.1294,53.25,-35.15
140632240700,35.59,24.1292,42.95,-19.16
151733800300,22.08,24.1288,152.36,-38.4
103158379700,60.6405,24.1281,95.521,-3.24755
92235476900,41.15,24.1268,251.34,-28.53
142547939100,56.62,24.1257,16.17,-11.03
152701224500,5.36,24.1247,165.86,-29.89
160942169900,41.58,24.1239,81.34,-26.25
93650040900,44.72,24.1232,246.64,-3.19
120050999700,44.95,24.1221,292.63,-4.58
132032183600,29.47,24.1133,132.31,-64.01
71285032400,78.6422,24.1099,264.081,-1.51247
103647050800,17.36,24.1053,137.72,-18.67
141628553700,31.51,24.093,328.76,-36.26
80163075300,59.89,24.092,86.69,-63.53
141265242700,60.4682,24.0911,248.032,-1.26363
132300863900,32.34,24.084,131.88,-7.1
132515920300,66.5736,24.083,344.864,31.3176
101654489600,42.42,24.0807,157.21,-17.42
123561726700,39.31,24.0789,244.4,-71.29
171042444300,43.14,24.0751,22.59,-4.55
80955662900,56.55,24.0724,195.86,19.55
153226348900,21.98,24.067,90.44,-19.55
160062722300,59.53,24.0654,66.9,-69.47
131557221400,30.41,24.0537,294.38,-6.61
81318500800,31.77,24.0536,295.69,-49.96
